MLS Listing,,Single Family Residential,2586 47th Ave,San Francisco,CA,94116,1095000,3,2,Outer Parkside,1600,1437,1951,6,684,,Active,July-2-2017 01:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/2586-47th-Ave-94116/home/1072663,San Francisco MLS,459739,N,Y,37.738285,-122.505228
MLS Listing,,Single Family Residential,175 Brewster St,San Francisco,CA,94110,1995000,3,3.5,Bernal Heights,2500,1750,2017,6,798,,Active,July-2-2017 01:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/175-Brewster-St-94110/unit-191/home/110063770,San Francisco MLS,459326,N,Y,37.7436869,-122.4071434
MLS Listing,,Multi-Family (2-4 Unit),322 Alemany Blvd,San Francisco,CA,94110,2990000,,,Bernal Heights,5900,2695,2007,7,507,,Active,,,http://www.redfin.com/CA/San-Francisco/322-Alemany-Blvd-94110/home/21967307,San Francisco MLS,459090,N,Y,37.7342014,-122.4124516
MLS Listing,,Multi-Family (2-4 Unit),320 Alemany Blvd,San Francisco,CA,94110,2990000,,,Bernal Heights,8339,2824,2007,7,359,,Active,,,http://www.redfin.com/CA/San-Francisco/320-Alemany-Blvd-94110/home/12402019,San Francisco MLS,459089,N,Y,37.7342477,-122.4123627
MLS Listing,,Single Family Residential,32 Hearst Ave,San Francisco,CA,94131,1295000,3,2,Sunnyside,1442,2809,1939,7,898,,Active,July-2-2017 01:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/32-Hearst-Ave-94131/home/815038,San Francisco MLS,455331,N,Y,37.7309075,-122.4390901
MLS Listing,,Condo/Co-op,2655 Bush St #605,San Francisco,CA,94115,1739000,2,2,Lower Pacific Height,1003,,2017,8,1734,804,Active,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-605/home/131725695,San Francisco MLS,459724,N,Y,37.7858334,-122.4406677
MLS Listing,,Condo/Co-op,1150 Folsom St #1,San Francisco,CA,94103,1595000,2,2,South of Market,1664,,2000,8,959,498,Active,,,http://www.redfin.com/CA/San-Francisco/1150-Folsom-St-94103/unit-1/home/12317274,San Francisco MLS,459722,N,Y,37.77596,-122.4093191
MLS Listing,,Single Family Residential,138-140 8th Ave,San Francisco,CA,94118,4496000,4,3.5,Lake,4025,2996,1909,8,1117,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/140-8th-Ave-94118/home/1499679,San Francisco MLS,459022,N,Y,37.7858307,-122.4665152
MLS Listing,,Condo/Co-op,360 10th St #1,San Francisco,CA,94103,895000,1,2,South of Market,1326,,2001,8,675,472,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/360-10th-St-94103/unit-1/home/1390862,San Francisco MLS,459632,N,Y,37.7718805,-122.4120824
MLS Listing,,Condo/Co-op,1026 Folsom St #3,San Francisco,CA,94103,899000,1,1.5,South of Market,842,,2001,9,1068,422,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/1026-Folsom-St-94103/unit-3/home/1537361,San Francisco MLS,459710,N,Y,37.7781189,-122.406486
MLS Listing,,Single Family Residential,901 Holyoke St,San Francisco,CA,94134,1099000,3,2,Portola,1550,1873,1963,9,709,,Active,,,http://www.redfin.com/CA/San-Francisco/901-Holyoke-St-94134/home/782073,San Francisco MLS,459707,N,Y,37.7200312,-122.4057803
MLS Listing,,Single Family Residential,1129 Mendell St,San Francisco,CA,94124,599000,3,2,Bayview,949,1485,1908,9,631,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/1129-Mendell-St-94124/home/1687580,San Francisco MLS,459680,N,Y,37.735991,-122.388802
MLS Listing,,Condo/Co-op,645 Texas #201,San Francisco,CA,94107,1195000,2,2,Potrero Hill,972,,2017,9,1229,658,Active,July-2-2017 01:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/645-Texas-St-94107/unit-201/home/130869107,San Francisco MLS,459702,N,Y,37.757934,-122.3944733
MLS Listing,,Condo/Co-op,1640 Waller St,San Francisco,CA,94117,1495000,3,2,Haight Ashbury,1496,,1924,9,999,363,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/1640-Waller-St-94117/home/920203,San Francisco MLS,459700,N,Y,37.768732,-122.451273
MLS Listing,,Multi-Family (2-4 Unit),700-702 7th Ave,San Francisco,CA,94118,1880000,4,3,Inner Richmond,2900,2125,1907,9,648,,Active,,,http://www.redfin.com/CA/San-Francisco/702-7th-Ave-94118/home/113113155,San Francisco MLS,459681,N,Y,37.7751776,-122.4647376
MLS Listing,,Condo/Co-op,966 Central Ave,San Francisco,CA,94115,1295000,2,2,North Panhandle,,,1900,9,,303,Active,,,http://www.redfin.com/CA/San-Francisco/966-Central-Ave-94115/home/130770927,San Francisco MLS,459685,N,Y,37.7786939,-122.4451869
MLS Listing,,Condo/Co-op,1160 Mission St #1409,San Francisco,CA,94103,829000,1,1,South of Market,764,,2008,9,1085,673,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-1409/home/17306804,San Francisco MLS,459670,N,Y,37.7783901,-122.412238
MLS Listing,,Condo/Co-op,240 Lombard St #727,San Francisco,CA,94111,640000,1,1,North Waterfront,586,,1993,9,1092,875,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/240-Lombard-St-94111/unit-727/home/1649812,San Francisco MLS,459582,N,Y,37.8040152,-122.4052531
MLS Listing,,Condo/Co-op,1333 Jones St #703,San Francisco,CA,94109,1695000,1,2,Nob Hill,,,1960,9,,1404,Active,,,http://www.redfin.com/CA/San-Francisco/1333-Jones-St-94109/unit-703/home/12400121,San Francisco MLS,459643,N,Y,37.7936511,-122.4148841
